movie_id,title,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre_str,pseudo_plot,tokens,tokens_genre_only,overview,keywords,cast,director,success
824,"Great White Hype, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,"Great White Hype, The (1996) Comedy","{'the', 'great', 'Comedy', 'white', 'hype,'}",{'Comedy'},"When the champ's promoter, Rev. Sultan, decides something new is needed to boost the marketability of the boxing matches, he searches and finds the only man to ever beat the champ. The problem is that he isn't a boxer anymore and he's white. However, once Rev. Sultan convinces him to fight, he goes into heavy training while the confident champ takes it easy and falls out of shape.",sports boxer las vegas boxing promoter promoter heavyweight champion boxing,Samuel L. Jackson Jeff Goldblum Peter Berg,Reginald Hudlin,True
825,"Arrival, The (1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Action Sci-Fi Thriller,"Arrival, The (1996) Action Sci-Fi Thriller","{'Thriller', 'the', 'Action', 'arrival,', 'Sci-Fi'}","{'Sci-Fi', 'Thriller', 'Action'}","Zane Ziminski is an astrophysicist who receives a message that seems to have extraterrestrial origins. Eerily soon after his discovery, Zane is fired. He then embarks on a search to determine the origins of the transmission that leads him into a Hitchcockian labyrinth of paranoia and intrigue.",greenhouse effect global warming extraterrestrial astronomer conspiracy scientist alien invasion foot chase desert climatologist scorpion observatory alien language golf club volkswagen beetle liquid nitrogen screwdriver cosmic zoom rollerblades radio telescope satellite dish,Charlie Sheen Lindsay Crouse Richard Schiff,David Twohy,True
826,"Phantom, The (1996)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,"Phantom, The (1996) Adventure","{'Adventure', 'phantom,', 'the'}",{'Adventure'},The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.,gold gangster secret identity phantom battle for power based on comic jade silver jungle masked hero crystal skull,Billy Zane Kristy Swanson Treat Williams,Simon Wincer,True
827,Daylight (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action Adventure Thriller,Daylight (1996) Action Adventure Thriller,"{'Thriller', 'Adventure', 'daylight', 'Action'}","{'Thriller', 'Adventure', 'Action'}",A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,new york city taxi race against time hero helicopter new jersey taxi driver river guard survival disaster explosion power outage dog trapped urban setting flood tunnel trapped underground action hero,Sylvester Stallone Amy Brenneman Viggo Mortensen,Rob Cohen,True
828,Alaska (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure Children's,Alaska (1996) Adventure Children's,"{""Children's"", 'Adventure', 'alaska'}","{""Children's"", 'Adventure'}","Jake Barnes and his two kids, Sean and Jessie, have moved to Alaska after his wife died. He is a former airline pilot now delivering toilet paper across the mountains. During an emergency delivery in a storm his plane goes down somewhere in the mountains. Annoyed that the authorities aren't doing enough, Jessie and Sean set out on an adventure to find their father with the help of a polar bear which they have saved from a ferocious poacher. Conflict ensues.",pilot polar bear poacher alaska airplane crash missing parent,Thora Birch Vincent Kartheiser Dirk Benedict,Fraser Clarke Heston,True
829,Fled (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action Adventure,Fled (1996) Action Adventure,"{'Adventure', 'fled', 'Action'}","{'Adventure', 'Action'}","During a routine prison work detail, convict Piper is chained to Dodge, a cyberhacker, when gunfire breaks out. Apparently, the attack is related to stolen money that the Mafia is after, and some computer files that somebody wants desperately to bury. The pair, who don't exactly enjoy each other's company, escape and must work together if they are to reach Atlanta alive. Luckily, they meet a woman who may be willing to help them.","hacker undercover agent hitman chain gang fugitive mafia police chase floppy disk atlanta, georgia",Laurence Fishburne Stephen Baldwin Salma Hayek Pinault,Kevin Hooks,True
830,Power 98 (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Action Mystery Thriller,Power 98 (1995) Action Mystery Thriller,"{'98', 'Thriller', 'power', 'Action', 'Mystery'}","{'Thriller', 'Mystery', 'Action'}",A controversial talk show host becomes involved in the murder of a beautiful woman in a war for ratings.,dj shock talk,Eric Roberts Lisa Thornhill Jason Gedrick,Jaime Hellman,True
831,Escape from L.A. (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Action Adventure Sci-Fi Thriller,Escape from L.A. (1996) Action Adventure Sci-Fi Thriller,"{'l.a.', 'Thriller', 'from', 'Action', 'Adventure', 'escape', 'Sci-Fi'}","{'Sci-Fi', 'Thriller', 'Adventure', 'Action'}",Into the 9.6-quaked Los Angeles of 2013 comes Snake Plissken. His job: wade through L.A.'s ruined landmarks to retrieve a doomsday device.,"prison martial arts showdown usa president war veteran dystopia anti hero post-apocalyptic future earthquake attempt to escape sequel los angeles, california frantic reluctant hero",Kurt Russell Stacy Keach Steve Buscemi,John Carpenter,True
832,Bogus (1996),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Children's Drama Fantasy,Bogus (1996) Children's Drama Fantasy,"{""Children's"", 'Drama', 'bogus', 'Fantasy'}","{""Children's"", 'Drama', 'Fantasy'}","Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus.",magic circus aunt imaginary friend,Whoopi Goldberg Gérard Depardieu Haley Joel Osment,Norman Jewison,True
833,Bulletproof (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,Bulletproof (1996) Action,"{'bulletproof', 'Action'}",{'Action'},"An undercover police officer named Rock Keats befriends a drug dealer and car thief named Archie Moses in a bid to catch the villainous drug lord Frank Coltan. But the only problem is that Keats is a cop, his real name is Jack Carter, and he is working undercover with the LAPD to bust Moses and Colton at a sting operation the LAPD has set up.",friendship police undercover cop bullet wound drugs drug lord,Damon Wayans Adam Sandler James Caan,Ernest R. Dickerson,True
834,Halloween: The Curse of Michael Myers (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Horror Thriller,Halloween: The Curse of Michael Myers (1995) Horror Thriller,"{'Horror', 'michael', 'of', 'the', 'halloween:', 'Thriller', 'curse', 'myers'}","{'Horror', 'Thriller'}","Six years after being kidnapped by a cult, Jamie tries to escape the clutches of her serial killer uncle, Michael Myers.",escape psychopath mass murder halloween attempt to escape escape agent sequel murder slasher doctor niece death evil psychiatric ward murder hunt halloween night holiday horror,Donald Pleasence Paul Rudd Marianne Hagan,Joe Chappelle,True
835,"Gay Divorcee, The (1934)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Comedy Musical Romance,"Gay Divorcee, The (1934) Comedy Musical Romance","{'gay', 'Romance', 'the', 'divorcee,', 'Musical', 'Comedy'}","{'Musical', 'Comedy', 'Romance'}","Seeking a divorce from her absentee husband, Mimi Glossop travels to an English seaside resort. There she falls in love with dancer Guy Holden, whom she later mistakes for the corespondent her lawyer hired.","dancing london, england entertainer nightclub mistaken identity musical aunt brighton, england misunderstanding singing divorce song and dance",Fred Astaire Ginger Rogers Alice Brady,Mark Sandrich,True
836,Ninotchka (1939),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Comedy Romance,Ninotchka (1939) Comedy Romance,"{'ninotchka', 'Comedy', 'Romance'}","{'Comedy', 'Romance'}",A stern Russian woman sent to Paris on official business finds herself attracted to a man who represents everything she is supposed to detest.,"capitalist paris, france capitalism white russian jewelry satire fur",Greta Garbo Melvyn Douglas Ina Claire,Ernst Lubitsch,True
837,Meet John Doe (1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,Meet John Doe (1941) Drama,"{'meet', 'Drama', 'john', 'doe'}",{'Drama'},"As a parting shot, fired reporter Ann Mitchell prints a fake letter from unemployed ""John Doe,"" who threatens suicide in protest of social ills. The paper is forced to rehire Ann and hires John Willoughby to impersonate ""Doe."" Ann and her bosses cynically milk the story for all it's worth, until the made-up ""John Doe"" philosophy starts a whole political movement.",baseball player radio broadcast suicide note domain,Gary Cooper Barbara Stanwyck Edward Arnold,Frank Capra,True
838,In the Line of Duty 2 (1987),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Action,In the Line of Duty 2 (1987) Action,"{'in', '2', 'duty', 'of', 'the', 'Action', 'line'}",{'Action'},"Two unlucky thieves break into a just murdered man's hotel room and steal his passport with a hidden microfilm wanted by a triad boss. Two ass-kicking women cops—one Chinese, one British—are on the case.",martial arts hong kong action comedy,Michelle Yeoh John Shum Kin-Fun Cynthia Rothrock,Corey Yuen Kwai,True
839,Loch Ness (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Horror Thriller,Loch Ness (1995) Horror Thriller,"{'Horror', 'Thriller', 'ness', 'loch'}","{'Horror', 'Thriller'}","When renowned director Werner Herzog and fellow filmmaker Zak Penn set off to explore the legend of Scotland's Loch Ness monster, they uncover much more than they bargained for. Unexplained sightings of the creature and chaos among the crew create an uneasy feeling that things aren't what they seem.",mockumentary found footage loch ness monster,Werner Herzog Zak Penn Kitana Baker,Zak Penn,True
840,Last Man Standing (1996),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Action Drama Western,Last Man Standing (1996) Action Drama Western,"{'Drama', 'Action', 'last', 'man', 'standing', 'Western'}","{'Western', 'Drama', 'Action'}","John Smith is a mysterious stranger who is drawn into a vicious war between two Prohibition-era gangs. In a dangerous game, he switches allegiances from one to another, offering his services to the highest bidder. As the death toll mounts, Smith takes the law into his own hands in a deadly race to stay alive.",prohibition era texas gang war whiskey on the run mafia hired gun,Bruce Willis Bruce Dern William Sanderson,Walter Hill,True
841,"Glimmer Man, The (1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Action Thriller,"Glimmer Man, The (1996) Action Thriller","{'man,', 'Thriller', 'the', 'Action', 'glimmer'}","{'Thriller', 'Action'}","A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime.",martial arts showdown fight investigation secret agent past cop murder serial killer series of murders buddy cop homicide detective action hero powerful,Steven Seagal Keenen Ivory Wayans Bob Gunton,John Gray,True
842,Pollyanna (1960),0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Children's Comedy Drama,Pollyanna (1960) Children's Comedy Drama,"{'pollyanna', 'Comedy', ""Children's"", 'Drama'}","{'Comedy', ""Children's"", 'Drama'}",A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,small town based on novel or book friends orphan vermont tween girl child protagonist 1900s pollyanna,Hayley Mills Jane Wyman Richard Egan,David Swift,True
843,"Shaggy Dog, The (1959)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Children's Comedy,"Shaggy Dog, The (1959) Children's Comedy","{'shaggy', ""Children's"", 'the', 'dog,', 'Comedy'}","{'Comedy', ""Children's""}","Through an ancient spell, a boy changes into a sheepdog and back again. It seems to happen at inopportune times and the spell can only be broken by an act of bravery....",magic dog turns into animal sheep dog,Fred MacMurray Jean Hagen Tommy Kirk,Charles Barton,True
844,Freeway (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Crime,Freeway (1996) Crime,"{'Crime', 'freeway'}",{'Crime'},"Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood.",prison california prostitute sexual abuse detective runaway attempt to escape little red riding hood stepfather dysfunctional family murder serial killer teenage girl hitchhiker juvenile delinquent drugs predator turns victim juvenile detention center based on fairy tale runaway teen street smarts teen runaway,Kiefer Sutherland Reese Witherspoon Wolfgang Bodison,Matthew Bright,True
845,That Thing You Do! (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,That Thing You Do! (1996) Comedy,"{'you', 'that', 'do!', 'Comedy', 'thing'}",{'Comedy'},"A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.","pop star pennsylvania, usa record label recording studio battle of the bands 1960s one hit wonder",Tom Hanks Tom Everett Scott Liv Tyler,Tom Hanks,True
